date,min,max
2024-08-18,-14.281,9.711
2024-08-19,-15.584,11.309
2024-08-20,-16.26,11.437
2024-08-21,-15.833,12.129
2024-08-22,-14.895,12.333
2024-08-23,-13.711,12.254
2024-08-24,-13.002,11.093
2024-08-25,-12.195,9.347
2024-08-26,-10.728,7.192
2024-08-27,-9.488,6.007
2024-08-28,-9.078,5.591
2024-08-29,-9.849,5.804
2024-08-30,-11.283,6.745
2024-08-31,-11.995,8.196
2024-09-01,-12.707,9.016
2024-09-02,-12.943,9.436
2024-09-03,-13.031,9.58
2024-09-04,-12.434,10.213
2024-09-05,-11.102,10.312
2024-09-06,-10.801,9.793
2024-09-07,-10.728,8.816
2024-09-08,-10.292,8.077
2024-09-09,-9.672,6.749
2024-09-10,-8.537,5.702
2024-09-11,-7.756,4.15
2024-09-12,-7.526,4.793
2024-09-13,-8.087,5.272
2024-09-14,-9.984,6.621
2024-09-15,-11.608,9.265
2024-09-16,-13.547,10.423
2024-09-17,-14.528,12.018
2024-09-18,-14.652,12.844
2024-09-19,-15.433,13.399
2024-09-20,-15.518,13.264
2024-09-21,-15.157,12.539
2024-09-22,-14.157,10.823
2024-09-23,-12.126,9.078
2024-09-24,-10.135,6.493
2024-09-25,-8.671,5.226
2024-09-26,-8.002,5.558
2024-09-27,-8.773,5.968
2024-09-28,-9.898,6.893
2024-09-29,-10.932,7.762
2024-09-30,-11.509,8.717
2024-10-01,-11.165,9.596
2024-10-02,-11.854,10.118
2024-10-03,-11.647,10.541
2024-10-04,-11.358,11.063
2024-10-05,-11.345,10.584
2024-10-06,-11.611,9.606
2024-10-07,-10.469,8.655
2024-10-08,-10.276,7.323
2024-10-09,-9.272,5.597
2024-10-10,-8.386,4.429
2024-10-11,-7.664,5.256
2024-10-12,-6.388,7.195
2024-10-13,-8.586,7.736
2024-10-14,-10.617,9.715
2024-10-15,-12.372,11.138
2024-10-16,-14.931,12.31
2024-10-17,-16.125,13.186
2024-10-18,-16.296,13.743
2024-10-19,-16.112,13.031
2024-10-20,-16.23,11.575
2024-10-21,-15.279,10.719
2024-10-22,-13.123,7.605
2024-10-23,-11.693,5.928
2024-10-24,-9.416,5.089
2024-10-25,-7.956,5.673
2024-10-26,-6.955,6.542
2024-10-27,-7.844,6.834
2024-10-28,-9.167,7.887
2024-10-29,-10.443,9.026
2024-10-30,-11.407,9.646
2024-10-31,-12.133,10.0
2024-11-01,-12.146,10.558
2024-11-02,-12.26,10.83
2024-11-03,-12.799,10.4
2024-11-04,-12.877,9.652
2024-11-05,-11.893,10.03
2024-11-06,-10.801,7.848
2024-11-07,-9.98,6.65
2024-11-08,-8.701,6.089
2024-11-09,-8.205,6.604
2024-11-10,-7.605,8.038
2024-11-11,-8.215,8.645
2024-11-12,-11.161,9.81
2024-11-13,-13.537,11.273
2024-11-14,-14.925,12.149
2024-11-15,-15.587,13.763
2024-11-16,-16.545,12.766
2024-11-17,-15.876,12.231
2024-11-18,-16.043,10.607
2024-11-19,-15.692,9.058
2024-11-20,-13.996,7.185
2024-11-21,-12.503,6.319
2024-11-22,-10.581,5.827
2024-11-23,-8.422,5.863
2024-11-24,-6.745,6.181
2024-11-25,-7.805,6.394
2024-11-26,-9.754,6.896
2024-11-27,-11.243,7.215
2024-11-28,-12.697,7.69
2024-11-29,-13.189,8.658
2024-11-30,-13.871,9.144
2024-12-01,-13.392,9.957
2024-12-02,-13.625,10.052
2024-12-03,-13.56,10.2
2024-12-04,-12.352,9.57
2024-12-05,-12.333,8.737
2024-12-06,-11.319,8.261
2024-12-07,-10.699,7.871
2024-12-08,-9.797,7.907
2024-12-09,-8.009,8.802
2024-12-10,-9.275,9.272
2024-12-11,-10.994,10.289
2024-12-12,-12.917,11.178
2024-12-13,-14.403,11.404
2024-12-14,-15.256,11.837
2024-12-15,-15.922,11.699
2024-12-16,-15.272,11.234
2024-12-17,-15.328,10.541
2024-12-18,-14.652,9.531
2024-12-19,-13.78,9.006
2024-12-20,-11.48,8.602
2024-12-21,-9.301,8.245
2024-12-22,-6.677,8.53
2024-12-23,-4.642,8.094
2024-12-24,-5.482,8.031
2024-12-25,-6.532,7.687
2024-12-26,-8.356,7.986
2024-12-27,-10.259,8.104
2024-12-28,-11.818,8.665
2024-12-29,-13.146,9.075
2024-12-30,-14.206,9.423
2024-12-31,-14.511,10.082
